index,rtt_ns,server_latency_ns,addr
555,1001,0,0xdfe74c0
556,561,0,0xe083200
557,442,0,0xe11ef40
558,423,0,0xe1bac80
559,447,0,0xe2569c0
560,430,0,0xe2f2700
561,492,0,0xe38e440
562,409,0,0xe42a180
563,978,0,0xe4c5ec0
564,417,0,0xe561c00
565,547,0,0xe5fd940
566,408,0,0xe699680
567,479,0,0xe7353c0
568,456,0,0xe7d1100
569,427,0,0xe86ce40
570,459,0,0xe908b80
571,713,0,0xe9a48c0
572,817,0,0xea40600
573,432,0,0xeadc340
574,416,0,0xeb78080
575,459,0,0xec13dc0
576,420,0,0xecafb00
577,419,0,0xed4b840
578,420,0,0xede7580
579,491,0,0xee832c0
580,989,0,0xef1f000
581,417,0,0xefbad40
582,458,0,0xf056a80
583,437,0,0xf0f27c0
584,450,0,0xf18e500
585,741,0,0xf22a240
586,431,0,0xf2c5f80
587,415,0,0xf361cc0
588,492,0,0xf3fda00
589,533,0,0xf499740
590,616,0,0xf535480
591,420,0,0xf5d11c0
592,519,0,0xf66cf00
593,413,0,0xf708c40
594,497,0,0xf7a4980
595,495,0,0xf8406c0
596,494,0,0xf8dc400
597,1024,0,0xf978140
598,436,0,0xfa13e80
599,489,0,0xfaafbc0
600,496,0,0xfb4b900
601,545,0,0xfbe7640
602,456,0,0xfc83380
603,415,0,0xfd1f0c0
604,534,0,0xfdbae00
605,430,0,0xfe56b40
606,533,0,0xfef2880
607,426,0,0xff8e5c0
608,425,0,0x1002a300
609,712,0,0x100c6040
610,594,0,0x10161d80
611,527,0,0x101fdac0
612,440,0,0x10299800
613,438,0,0x10335540
614,447,0,0x103d1280
615,418,0,0x1046cfc0
616,424,0,0x10508d00
617,535,0,0x105a4a40
618,425,0,0x10640780
619,425,0,0x106dc4c0
620,419,0,0x10778200
621,525,0,0x10813f40
622,429,0,0x108afc80
623,529,0,0x1094b9c0
624,494,0,0x109e7700
625,513,0,0x10a83440
626,503,0,0x10b1f180
627,429,0,0x10bbaec0
628,439,0,0x10c56c00
629,422,0,0x10cf2940
630,519,0,0x10d8e680
631,430,0,0x10e2a3c0
632,991,0,0x10ec6100
633,480,0,0x10f61e40
634,488,0,0x10ffdb80
635,534,0,0x110998c0
636,479,0,0x11135600
637,433,0,0x111d1340
638,458,0,0x1126d080
639,431,0,0x11308dc0
640,426,0,0x113a4b00
641,494,0,0x11440840
642,510,0,0x114dc580
643,437,0,0x115782c0
644,430,0,0x11614000
645,441,0,0x116afd40
646,588,0,0x1174ba80
647,441,0,0x117e77c0
648,441,0,0x11883500
649,444,0,0x1191f240
650,445,0,0x119baf80
651,412,0,0x11a56cc0
652,458,0,0x11af2a00
653,414,0,0x11b8e740
654,533,0,0x11c2a480
655,721,0,0x11cc61c0
656,453,0,0x11d61f00
657,419,0,0x11dfdc40
658,530,0,0x11e99980
659,428,0,0x11f356c0
660,440,0,0x11fd1400
661,495,0,0x1206d140
662,498,0,0x12108e80
663,527,0,0x121a4bc0
664,450,0,0x12240900
665,411,0,0x122dc640
666,436,0,0x12378380
667,515,0,0x124140c0
668,610,0,0x124afe00
669,428,0,0x1254bb40
670,433,0,0x125e7880
671,458,0,0x126835c0
672,424,0,0x1271f300
673,994,0,0x127bb040
674,769,0,0x12856d80
675,409,0,0x128f2ac0
676,498,0,0x1298e800
677,433,0,0x12a2a540
678,433,0,0x12ac6280
679,489,0,0x12b61fc0
680,488,0,0x12bfdd00
681,603,0,0x12c99a40
682,714,0,0x12d35780
683,547,0,0x12dd14c0
684,438,0,0x12e6d200
685,418,0,0x12f08f40
686,479,0,0x12fa4c80
687,415,0,0x130409c0
688,428,0,0x130dc700
689,503,0,0x13178440
690,419,0,0x13214180
691,549,0,0x132afec0
692,852,0,0x1334bc00
693,417,0,0x133e7940
694,1038,0,0x13483680
695,405,0,0x1351f3c0
696,444,0,0x135bb100
697,421,0,0x13656e40
698,506,0,0x136f2b80
699,420,0,0x1378e8c0
700,495,0,0x1382a600
701,458,0,0x138c6340
702,412,0,0x13962080
703,465,0,0x139fddc0
704,881,0,0x13a99b00
705,416,0,0x13b35840
706,506,0,0x13bd1580
707,412,0,0x13c6d2c0
708,497,0,0x13d09000
709,533,0,0x13da4d40
710,431,0,0x13e40a80
711,533,0,0x13edc7c0
712,406,0,0x13f78500
713,502,0,0x14014240
714,417,0,0x140aff80
715,433,0,0x1414bcc0
716,482,0,0x141e7a00
717,491,0,0x14283740
718,496,0,0x1431f480
719,969,0,0x143bb1c0
720,417,0,0x14456f00
721,440,0,0x144f2c40
722,480,0,0x1458e980
723,533,0,0x1462a6c0
724,437,0,0x146c6400
725,432,0,0x14762140
726,411,0,0x147fde80
727,520,0,0x14899bc0
728,474,0,0x14935900
729,434,0,0x149d1640
730,414,0,0x14a6d380
731,480,0,0x14b090c0
732,534,0,0x14ba4e00
733,426,0,0x14c40b40
734,419,0,0x14cdc880
735,500,0,0x14d785c0
736,497,0,0x14e14300
737,700,0,0x14eb0040
738,456,0,0x14f4bd80
739,992,0,0x14fe7ac0
740,447,0,0x15083800
741,478,0,0x1511f540
742,525,0,0x151bb280
743,924,0,0x15256fc0
744,451,0,0x152f2d00
745,483,0,0x1538ea40
746,384,0,0x1542a780
747,498,0,0x154c64c0
748,514,0,0x15562200
749,425,0,0x155fdf40
750,630,0,0x15699c80
751,458,0,0x157359c0
752,448,0,0x157d1700
753,444,0,0x1586d440
754,444,0,0x15909180
755,422,0,0x159a4ec0
756,421,0,0x15a40c00
757,416,0,0x15adc940
758,506,0,0x15b78680
759,415,0,0x15c143c0
760,1000,0,0x15cb0100
761,382,0,0x15d4be40
762,525,0,0x15de7b80
763,439,0,0x15e838c0
764,472,0,0x15f1f600
765,433,0,0x15fbb340
766,423,0,0x16057080
767,458,0,0x160f2dc0
768,413,0,0x1618eb00
769,429,0,0x1622a840
770,458,0,0x162c6580
771,701,0,0x163622c0
772,428,0,0x163fe000
773,427,0,0x16499d40
774,520,0,0x16535a80
775,422,0,0x165d17c0
776,496,0,0x1666d500
777,534,0,0x16709240
778,422,0,0x167a4f80
779,417,0,0x16840cc0
780,508,0,0x168dca00
781,458,0,0x16978740
782,431,0,0x16a14480
783,675,0,0x16ab01c0
784,447,0,0x16b4bf00
785,441,0,0x16be7c40
786,460,0,0x16c83980
787,437,0,0x16d1f6c0
788,437,0,0x16dbb400
789,461,0,0x16e57140
790,418,0,0x16ef2e80
791,459,0,0x16f8ebc0
792,413,0,0x1702a900
793,495,0,0x170c6640
794,708,0,0x17162380
795,412,0,0x171fe0c0
796,434,0,0x17299e00
797,430,0,0x17335b40
798,430,0,0x173d1880
799,427,0,0x1746d5c0
800,980,0,0x17509300
801,437,0,0x175a5040
802,588,0,0x17640d80
803,694,0,0x176dcac0
804,752,0,0x17778800
805,494,0,0x17814540
806,436,0,0x178b0280
807,497,0,0x1794bfc0
808,483,0,0x179e7d00
809,413,0,0x17a83a40
810,414,0,0x17b1f780
811,900,0,0x17bbb4c0
812,758,0,0x17c57200
813,417,0,0x17cf2f40
814,434,0,0x17d8ec80
815,414,0,0x17e2a9c0
816,419,0,0x17ec6700
817,701,0,0x17f62440
818,663,0,0x17ffe180
819,409,0,0x18099ec0
820,428,0,0x18135c00
821,427,0,0x181d1940
822,423,0,0x1826d680
823,425,0,0x183093c0
824,491,0,0x183a5100
825,500,0,0x18440e40
826,516,0,0x184dcb80
827,419,0,0x185788c0
828,440,0,0x18614600
829,410,0,0x186b0340
830,427,0,0x1874c080
831,417,0,0x187e7dc0
832,491,0,0x18883b00
833,550,0,0x1891f840
834,427,0,0x189bb580
835,423,0,0x18a572c0
836,411,0,0x18af3000
837,995,0,0x18b8ed40
838,782,0,0x18c2aa80
839,445,0,0x18cc67c0
840,428,0,0x18d62500
841,420,0,0x18dfe240
842,422,0,0x18e99f80
843,422,0,0x18f35cc0
844,527,0,0x18fd1a00
845,425,0,0x1906d740
846,433,0,0x19109480
847,422,0,0x191a51c0
848,527,0,0x19240f00
849,607,0,0x192dcc40
850,522,0,0x19378980
851,429,0,0x194146c0
852,417,0,0x194b0400
853,497,0,0x1954c140
854,526,0,0x195e7e80
855,417,0,0x19683bc0
856,455,0,0x1971f900
857,437,0,0x197bb640
858,424,0,0x19857380
859,423,0,0x198f30c0
860,470,0,0x1998ee00
861,422,0,0x19a2ab40
862,428,0,0x19ac6880
863,499,0,0x19b625c0
864,417,0,0x19bfe300
865,490,0,0x19c9a040
866,502,0,0x19d35d80
867,414,0,0x19dd1ac0
868,494,0,0x19e6d800
869,500,0,0x19f09540
870,495,0,0x19fa5280
871,987,0,0x1a040fc0
872,449,0,0x1a0dcd00
873,427,0,0x1a178a40
874,413,0,0x1a214780
875,486,0,0x1a2b04c0
876,444,0,0x1a34c200
877,551,0,0x1a3e7f40
878,414,0,0x1a483c80
879,410,0,0x1a51f9c0
880,495,0,0x1a5bb700
881,503,0,0x1a657440
882,534,0,0x1a6f3180
883,857,0,0x1a78eec0
884,670,0,0x1a82ac00
885,443,0,0x1a8c6940
886,444,0,0x1a962680
887,437,0,0x1a9fe3c0
888,427,0,0x1aa9a100
889,426,0,0x1ab35e40
890,527,0,0x1abd1b80
891,423,0,0x1ac6d8c0
892,527,0,0x1ad09600
893,469,0,0x1ada5340
894,444,0,0x1ae41080
895,428,0,0x1aedcdc0
896,422,0,0x1af78b00
897,524,0,0x1b014840
898,506,0,0x1b0b0580
899,508,0,0x1b14c2c0
900,515,0,0x1b1e8000
901,811,0,0x1b283d40
902,833,0,0x1b31fa80
903,440,0,0x1b3bb7c0
904,946,0,0x1b457500
905,509,0,0x1b4f3240
906,442,0,0x1b58ef80
907,447,0,0x1b62acc0
908,419,0,0x1b6c6a00
909,534,0,0x1b762740
910,486,0,0x1b7fe480
911,419,0,0x1b89a1c0
912,455,0,0x1b935f00
913,427,0,0x1b9d1c40
914,533,0,0x1ba6d980
915,427,0,0x1bb096c0
916,521,0,0x1bba5400
917,414,0,0x1bc41140
918,499,0,0x1bcdce80
919,938,0,0x1bd78bc0
920,530,0,0x1be14900
921,472,0,0x1beb0640
922,452,0,0x1bf4c380
923,429,0,0x1bfe80c0
924,534,0,0x1c083e00
925,431,0,0x1c11fb40
926,603,0,0x1c1bb880
927,558,0,0x1c2575c0
928,445,0,0x1c2f3300
929,419,0,0x1c38f040
930,427,0,0x1c42ad80
931,1263,0,0x1c4c6ac0
932,536,0,0x1c562800
933,413,0,0x1c5fe540
934,422,0,0x1c69a280
935,517,0,0x1c735fc0
936,441,0,0x1c7d1d00
937,419,0,0x1c86da40
938,424,0,0x1c909780
939,476,0,0x1c9a54c0
940,487,0,0x1ca41200
941,482,0,0x1cadcf40
942,531,0,0x1cb78c80
943,425,0,0x1cc149c0
944,414,0,0x1ccb0700
945,492,0,0x1cd4c440
946,500,0,0x1cde8180
947,431,0,0x1ce83ec0
948,403,0,0x1cf1fc00
949,489,0,0x1cfbb940
950,551,0,0x1d057680
951,505,0,0x1d0f33c0
952,522,0,0x1d18f100
953,948,0,0x1d22ae40
954,425,0,0x1d2c6b80
955,446,0,0x1d3628c0
956,822,0,0x1d3fe600
957,440,0,0x1d49a340
958,428,0,0x1d536080
959,434,0,0x1d5d1dc0
960,426,0,0x1d66db00
961,491,0,0x1d709840
962,533,0,0x1d7a5580
963,421,0,0x1d8412c0
964,458,0,0x1d8dd000
965,423,0,0x1d978d40
966,491,0,0x1da14a80
967,534,0,0x1dab07c0
968,434,0,0x1db4c500
969,912,0,0x1dbe8240
970,447,0,0x1dc83f80
971,415,0,0x1dd1fcc0
972,433,0,0x1ddbba00
973,503,0,0x1de57740
974,559,0,0x1def3480
