index,rtt_ns,server_latency_ns,addr
854,620,0,0x1ad09600
855,491,0,0x1ada5340
856,719,0,0x1ae41080
857,883,0,0x1aedcdc0
858,1160,0,0x1af78b00
859,598,0,0x1b014840
860,546,0,0x1b0b0580
861,719,0,0x1b14c2c0
862,867,0,0x1b1e8000
863,9233,0,0x1b283d40
864,556,0,0x1b31fa80
865,568,0,0x1b3bb7c0
866,625,0,0x1b457500
867,747,0,0x1b4f3240
868,524,0,0x1b58ef80
869,783,0,0x1b62acc0
870,41766,0,0x1b6c6a00
871,583,0,0x1b762740
872,731,0,0x1b7fe480
873,585,0,0x1b89a1c0
874,632,0,0x1b935f00
875,728,0,0x1b9d1c40
876,519,0,0x1ba6d980
877,524,0,0x1bb096c0
878,744,0,0x1bba5400
879,707,0,0x1bc41140
880,523,0,0x1bcdce80
881,749,0,0x1bd78bc0
882,744,0,0x1be14900
883,872,0,0x1beb0640
884,541,0,0x1bf4c380
885,539,0,0x1bfe80c0
886,773,0,0x1c083e00
887,17418,0,0x1c11fb40
888,67535,0,0x1c1bb880
889,536,0,0x1c2575c0
890,764,0,0x1c2f3300
891,1018,0,0x1c38f040
892,11446,0,0x1c42ad80
893,598,0,0x1c4c6ac0
894,787,0,0x1c562800
895,544,0,0x1c5fe540
896,1143,0,0x1c69a280
897,612,0,0x1c735fc0
898,556,0,0x1c7d1d00
899,808,0,0x1c86da40
900,582,0,0x1c909780
901,820,0,0x1c9a54c0
902,524,0,0x1ca41200
903,790,0,0x1cadcf40
904,45949,0,0x1cb78c80
905,725,0,0x1cc149c0
906,861,0,0x1ccb0700
907,11138,0,0x1cd4c440
908,74587,0,0x1cde8180
909,765,0,0x1ce83ec0
910,801,0,0x1cf1fc00
911,20300,0,0x1cfbb940
912,807,0,0x1d057680
913,599,0,0x1d0f33c0
914,732,0,0x1d18f100
915,45758,0,0x1d22ae40
916,738,0,0x1d2c6b80
917,6217,0,0x1d3628c0
918,80220,0,0x1d3fe600
919,23446,0,0x1d49a340
920,728,0,0x1d536080
921,585,0,0x1d5d1dc0
922,484,0,0x1d66db00
923,800,0,0x1d709840
924,531,0,0x1d7a5580
925,754,0,0x1d8412c0
926,40780,0,0x1d8dd000
927,1593,0,0x1d978d40
928,27220,0,0x1dab07c0
929,589,0,0x1db4c500
930,598,0,0x1dbe8240
931,727,0,0x1dc83f80
932,616,0,0x1dd1fcc0
933,827,0,0x1ddbba00
934,627,0,0x1de57740
935,1001,0,0x1def3480
936,547,0,0x1df8f1c0
937,723,0,0x1e02af00
938,578,0,0x1e0c6c40
939,543,0,0x1e162980
