index,rtt_ns,server_latency_ns,addr
425,563,0,0x1c41b380
426,535,0,0x1c4b70c0
427,823,0,0x1c552e00
428,501,0,0x1c5eeb40
429,461,0,0x1c68a880
430,500,0,0x1c7265c0
431,438,0,0x1c7c2300
432,516,0,0x1c85e040
433,422,0,0x1c8f9d80
434,541,0,0x1c995ac0
435,537,0,0x1ca31800
436,544,0,0x1cacd540
437,539,0,0x1cb69280
438,700,0,0x1cc04fc0
439,460,0,0x1cca0d00
440,503,0,0x1cd3ca40
441,992,0,0x1cdd8780
442,526,0,0x1ce744c0
443,530,0,0x1cf10200
444,431,0,0x1cfabf40
445,530,0,0x1d047c80
446,440,0,0x1d0e39c0
447,512,0,0x1d17f700
448,444,0,0x1d21b440
449,494,0,0x1d2b7180
450,405,0,0x1d352ec0
451,405,0,0x1d3eec00
452,413,0,0x1d48a940
453,410,0,0x1d526680
454,427,0,0x1d5c23c0
455,405,0,0x1d65e100
456,465,0,0x1d6f9e40
457,489,0,0x1d795b80
458,448,0,0x1d8318c0
459,642,0,0x1d8cd600
460,646,0,0x1d969340
461,544,0,0x1da05080
462,534,0,0x1daa0dc0
463,530,0,0x1db3cb00
464,530,0,0x1dbd8840
465,476,0,0x1dc74580
466,606,0,0x1dd102c0
467,550,0,0x1ddac000
468,516,0,0x1de47d40
469,505,0,0x1dee3a80
470,476,0,0x1df7f7c0
471,490,0,0x1e01b500
472,439,0,0x1e0b7240
473,538,0,0x1e152f80
474,918,0,0x1e1eecc0
475,534,0,0x1e28aa00
476,605,0,0x1e326740
477,611,0,0x1e3c2480
478,478,0,0x1e45e1c0
479,556,0,0x1e4f9f00
480,493,0,0x1e595c40
481,458,0,0x1e631980
482,511,0,0x1e6cd6c0
483,965,0,0x1e769400
484,497,0,0x1e805140
485,461,0,0x1e8a0e80
486,541,0,0x1e93cbc0
487,524,0,0x1e9d8900
488,551,0,0x1ea74640
489,534,0,0x1eb10380
490,641,0,0x1ebac0c0
491,438,0,0x1ec47e00
492,512,0,0x1ece3b40
493,955,0,0x1ed7f880
494,437,0,0x1ee1b5c0
495,934,0,0x1eeb7300
496,668,0,0x1ef53040
497,538,0,0x1efeed80
498,508,0,0x1f08aac0
499,475,0,0x1f126800
500,428,0,0x1f1c2540
501,521,0,0x1f25e280
502,430,0,0x1f2f9fc0
503,541,0,0x1f395d00
504,534,0,0x1f431a40
505,394,0,0x1f4cd780
506,399,0,0x1f5694c0
507,456,0,0x1f605200
508,555,0,0x1f6a0f40
509,516,0,0x1f73cc80
510,632,0,0x1f7d89c0
511,461,0,0x1f874700
512,521,0,0x1f910440
513,1091,0,0x1f9ac180
514,428,0,0x1fa47ec0
515,552,0,0x1fae3c00
516,542,0,0x1fb7f940
517,533,0,0x1fc1b680
518,496,0,0x1fcb73c0
519,538,0,0x1fd53100
520,486,0,0x1fdeee40
521,443,0,0x1fe8ab80
522,545,0,0x1ff268c0
523,531,0,0x1ffc2600
524,431,0,0x2005e340
525,424,0,0x200fa080
526,520,0,0x20195dc0
527,511,0,0x20231b00
528,427,0,0x202cd840
529,538,0,0x20369580
530,491,0,0x204052c0
531,436,0,0x204a1000
532,529,0,0x2053cd40
533,537,0,0x205d8a80
534,512,0,0x206747c0
535,458,0,0x20710500
