index,rtt_ns,server_latency_ns,addr
721,49252,8,0x27848580
722,54923,8,0x278e42c0
723,47662,8,0x27980000
724,52730,8,0x27a1bd40
725,55123,8,0x27ab7a80
726,50746,8,0x27b537c0
727,51716,8,0x27bef500
728,50087,8,0x27c8b240
729,49089,8,0x27d26f80
730,49138,8,0x27dc2cc0
731,47732,8,0x27e5ea00
732,50105,8,0x27efa740
733,49285,8,0x27f96480
734,49710,8,0x280321c0
735,47748,8,0x280cdf00
736,49299,8,0x28169c40
737,47976,8,0x28205980
738,61579,8,0x282a16c0
739,48296,8,0x2833d400
740,49742,8,0x283d9140
741,51133,8,0x28474e80
742,49981,8,0x28510bc0
743,49086,8,0x285ac900
744,53062,8,0x28648640
745,49763,8,0x286e4380
746,49406,8,0x287800c0
747,48682,8,0x2881be00
748,49414,8,0x288b7b40
749,49273,8,0x28953880
750,48800,8,0x289ef5c0
751,49375,8,0x28a8b300
752,49255,8,0x28b27040
753,57673,8,0x28bc2d80
754,48871,8,0x28c5eac0
755,46599,8,0x28cfa800
756,43454,8,0x28d96540
757,44184,8,0x28e32280
758,57278,8,0x28ecdfc0
759,45605,8,0x28f69d00
760,43934,8,0x29005a40
761,43004,8,0x290a1780
762,43378,8,0x2913d4c0
763,43946,8,0x291d9200
764,47306,8,0x29274f40
765,48429,8,0x29310c80
766,43642,8,0x293ac9c0
767,43800,8,0x29448700
768,46593,8,0x294e4440
769,45541,8,0x29580180
770,49459,8,0x2961bec0
771,42670,8,0x296b7c00
772,44529,8,0x29753940
773,43665,8,0x297ef680
774,44053,8,0x2988b3c0
775,43610,8,0x29927100
776,43072,8,0x299c2e40
777,43108,8,0x29a5eb80
778,43284,8,0x29afa8c0
779,43272,8,0x29b96600
780,43686,8,0x29c32340
781,43248,8,0x29cce080
782,44622,8,0x29d69dc0
783,46370,8,0x29e05b00
784,47663,8,0x29ea1840
785,42391,8,0x29f3d580
786,52030,8,0x29fd92c0
787,46268,8,0x2a075000
788,44154,8,0x2a110d40
789,43074,8,0x2a1aca80
790,43763,8,0x2a2487c0
791,43087,8,0x2a2e4500
792,43869,8,0x2a380240
793,42442,8,0x2a41bf80
794,43907,8,0x2a4b7cc0
795,43419,8,0x2a553a00
796,45123,8,0x2a5ef740
797,46947,8,0x2a68b480
798,44095,8,0x2a7271c0
799,43292,8,0x2a7c2f00
800,43916,8,0x2a85ec40
801,41960,8,0x2a8fa980
802,49474,8,0x2a9966c0
803,44427,8,0x2aa32400
804,43457,8,0x2aace140
805,43936,8,0x2ab69e80
806,44145,8,0x2ac05bc0
807,43600,8,0x2aca1900
808,47927,8,0x2ad3d640
809,44894,8,0x2add9380
810,42896,8,0x2ae750c0
811,46848,8,0x2af10e00
812,43849,8,0x2afacb40
813,43253,8,0x2b048880
814,42458,8,0x2b0e45c0
815,43569,8,0x2b180300
816,43474,8,0x2b21c040
817,42815,8,0x2b2b7d80
818,48523,8,0x2b353ac0
819,44500,8,0x2b3ef800
820,44856,8,0x2b48b540
821,43474,8,0x2b527280
822,47136,8,0x2b5c2fc0
823,43485,8,0x2b65ed00
824,47623,8,0x2b6faa40
825,43219,8,0x2b796780
826,43764,8,0x2b8324c0
827,44465,8,0x2b8ce200
828,44449,8,0x2b969f40
829,44117,8,0x2ba05c80
830,53040,8,0x2baa19c0
831,45367,8,0x2bb3d700
832,43471,8,0x2bbd9440
833,43015,8,0x2bc75180
834,49069,8,0x2bd10ec0
835,42913,8,0x2bdacc00
836,43826,8,0x2be48940
837,43203,8,0x2bee4680
838,45863,8,0x2bf803c0
839,43015,8,0x2c01c100
840,43805,8,0x2c0b7e40
841,43274,8,0x2c153b80
842,43869,8,0x2c1ef8c0
843,43726,8,0x2c28b600
844,43827,8,0x2c327340
845,43408,8,0x2c3c3080
846,49404,8,0x2c45edc0
847,46867,8,0x2c4fab00
848,44265,8,0x2c596840
849,42858,8,0x2c632580
850,48656,8,0x2c6ce2c0
851,46291,8,0x2c76a000
852,51646,8,0x2c805d40
853,45001,8,0x2c8a1a80
854,43951,8,0x2c93d7c0
855,43919,8,0x2c9d9500
856,43639,8,0x2ca75240
857,43030,8,0x2cb10f80
858,44145,8,0x2cbaccc0
859,43742,8,0x2cc48a00
860,42348,8,0x2cce4740
861,42518,8,0x2cd80480
862,44357,8,0x2ce1c1c0
863,44084,8,0x2ceb7f00
864,62387,8,0x2cf53c40
865,44141,8,0x2cfef980
866,53749,8,0x2d08b6c0
867,44228,8,0x2d127400
868,44219,8,0x2d1c3140
869,44337,8,0x2d25ee80
870,45546,8,0x2d2fabc0
871,44338,8,0x2d396900
872,45754,8,0x2d432640
873,50121,8,0x2d4ce380
874,48023,8,0x2d56a0c0
875,44379,8,0x2d605e00
876,49166,8,0x2d6a1b40
877,44417,8,0x2d73d880
878,45237,8,0x2d7d95c0
879,45199,8,0x2d875300
880,45533,8,0x2d911040
881,46815,8,0x2d9acd80
882,51569,8,0x2da48ac0
883,44619,8,0x2dae4800
884,44785,8,0x2db80540
885,44173,8,0x2dc1c280
886,50162,8,0x2dcb7fc0
887,44355,8,0x2dd53d00
888,45550,8,0x2ddefa40
889,43448,8,0x2de8b780
890,45273,8,0x2df274c0
891,44480,8,0x2dfc3200
892,44028,8,0x2e05ef40
893,43181,8,0x2e0fac80
894,50793,8,0x2e1969c0
895,47497,8,0x2e232700
896,44934,8,0x2e2ce440
897,44032,8,0x2e36a180
898,50509,8,0x2e405ec0
899,46744,8,0x2e4a1c00
900,43773,8,0x2e53d940
901,43913,8,0x2e5d9680
902,45448,8,0x2e6753c0
903,45646,8,0x2e711100
904,44058,8,0x2e7ace40
905,44766,8,0x2e848b80
906,45881,8,0x2e8e48c0
907,44842,8,0x2e980600
908,46401,8,0x2ea1c340
909,44629,8,0x2eab8080
910,45682,8,0x2eb53dc0
911,46040,8,0x2ebefb00
912,44283,8,0x2ec8b840
913,44502,8,0x2ed27580
914,49881,8,0x2edc32c0
915,49704,8,0x2ee5f000
916,44985,8,0x2eefad40
917,44542,8,0x2ef96a80
918,45173,8,0x2f0327c0
919,44402,8,0x2f0ce500
920,43758,8,0x2f16a240
921,127210,8,0x2f205f80
922,85393,8,0x2f2a1cc0
923,48465,8,0x2f33da00
924,42958,8,0x2f3d9740
925,44687,8,0x2f475480
926,44288,8,0x2f5111c0
927,44687,8,0x2f5acf00
928,54097,8,0x2f648c40
929,46693,8,0x2f6e4980
